Time,Force,Force_Derivative,Angle,Angle_Derivative,Gait_Progress,Phase
166.64073991775513,0.9397617034554604,-0.006808386426918167,2.12351342056958,0.425269190210926,16.73076923076923,stance_phase
166.6514492034912,0.9368970667084414,-0.009275917389199306,2.4978106317097253,0.35709711067545746,17.307692307692307,stance_phase
166.6606068611145,0.9212098686770618,-0.01618197394835208,2.837707641920495,0.39523893546503763,17.884615384615383,stance_phase
166.67252492904663,0.9045331188117373,-0.01717167399409303,3.2882885026398005,0.30595330552762245,18.46153846153846,stance_phase
166.68028569221497,0.8868665206888757,-0.015201864432286827,3.44961425297574,0.18257003864705101,19.038461538461537,stance_phase
166.69009041786194,0.8741293899471636,-0.011751708327064458,3.6534285799339026,0.34611933720858334,19.615384615384613,stance_phase
166.70406532287598,0.8633631040347468,-0.01718156292690881,4.141852927392907,0.36310939989842206,20.19230769230769,stance_phase
166.71130418777466,0.839766264093346,-0.015210570668484136,4.379647379730747,0.3110636098233366,20.769230769230766,stance_phase
166.72427558898926,0.8329419626977785,-0.0092924799929891,4.76398014703958,0.26194834182998994,21.346153846153843,stance_phase
166.73172736167908,0.8211813041073678,-0.012748934408722379,4.903544063390727,0.16425864271250656,21.92307692307692,stance_phase
166.74214816093445,0.8074440938803338,-0.012751394003460148,5.092497432464593,0.19413259393343818,22.499999999999996,stance_phase
166.75599193572998,0.7956785161004475,-0.013247697870362896,5.291809251257603,0.09965590939650504,23.076923076923073,stance_phase
166.76593732833862,0.780948698139608,-0.01473129506913684,5.291809251257603,0.01248645692416872,23.653846153846153,stance_phase
166.77463555335999,0.7662159259621738,-0.012759268695102244,5.31678216510594,0.06181487226159099,24.23076923076923,stance_phase
166.7850170135498,0.7554301607494035,-0.013749615224380674,5.415438995780785,0.09756149442636142,24.807692307692307,stance_phase
166.79421401023865,0.7387166955134125,-0.011776700857980937,5.511905153958663,0.12157774573641955,25.384615384615383,stance_phase
166.80619478225708,0.7318767590334416,-0.013261237868179288,5.658594487253624,0.13288765566128014,25.96153846153846,stance_phase
